Order_ID,Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
165673,2023-12-17,BF1549,Clothing,Male,21,Montreal,Yes,130,25,155,3,465,5
196034,2024-08-25,BF1550,Clothing,Male,32,Memphis,No,97,0,97,1,97,3
153111,2024-02-08,BF1551,Ornaments,Female,22,Portland,No,15,0,15,3,45,5
178564,2024-07-26,BF1547,Ornaments,Male,27,Memphis,No,32,0,32,1,32,2
185214,2024-09-10,BF1545,Other,Male,22,Pittsburgh,No,10,0,10,1,10,5
156678,2023-11-20,BF1550,Clothing,Male,24,Detroit,No,97,0,97,1,97,2
180535,2024-03-27,BF1550,Clothing,Male,27,Dublin,Yes,97,40,137,1,137,1
165056,2024-01-06,BF1554,Ornaments,Male,27,San Francisco,No,20,0,20,1,20,5
127280,2024-04-16,BF1550,Clothing,Male,20,New Delhi,Yes,97,70,167,1,167,5
155816,2024-03-25,BF1554,Ornaments,Male,32,Cleveland,No,20,0,20,1,20,4
135625,2024-01-03,BF1548,Clothing,Male,35,Miami,No,65,0,65,3,195,1
180531,2024-02-12,BF1543,Clothing,Female,24,Sacramento,No,100,0,100,4,400,1
130236,2024-03-11,BF1551,Ornaments,Female,30,Portland,No,15,0,15,1,15,5
140080,2024-04-04,BF1543,Clothing,Male,26,Cardiff,Yes,100,40,140,3,420,4
120824,2024-01-03,BF1546,Clothing,Male,21,Portland,No,118,0,118,1,118,4
129721,2024-08-13,BF1547,Ornaments,Male,23,Pittsburgh,No,32,0,32,1,32,2
196055,2024-04-09,BF1548,Clothing,Male,25,Liverpool,Yes,65,40,105,1,105,4
134505,2024-09-08,BF1554,Ornaments,Male,21,San Francisco,No,20,0,20,1,20,3
144131,2024-04-10,BF1550,Clothing,Male,34,Sacramento,No,97,0,97,1,97,4
163314,2024-03-31,BF1548,Clothing,Male,34,Portland,No,65,0,65,1,65,3
189496,2024-02-19,BF1544,Other,Male,28,Miami,No,9,0,9,1,9,5
170796,2024-02-01,BF1544,Other,Female,26,Memphis,No,9,0,9,2,18,4
146271,2024-01-03,BF1548,Clothing,Male,28,Cleveland,No,65,0,65,2,130,3
123008,2024-03-14,BF1544,Other,Male,32,Memphis,No,9,0,9,1,9,3
161897,2024-06-10,BF1550,Clothing,Male,32,Manchester,Yes,97,40,137,1,137,5
149861,2024-09-29,BF1552,Ornaments,Female,35,Sacramento,No,45,0,45,1,45,5
192374,2024-08-14,BF1545,Other,Male,20,Detroit,No,10,0,10,4,40,5
134294,2024-01-17,BF1551,Ornaments,Male,21,Detroit,No,15,0,15,3,45,5
155426,2024-09-14,BF1553,Ornaments,Male,31,New Jersey,No,50,0,50,1,50,1
181494,2024-09-28,BF1544,Other,Male,27,New York,No,9,0,9,1,9,4
177719,2024-04-30,BF1550,Clothing,Male,30,Glasgow,Yes,97,40,137,2,274,1
184967,2024-02-02,BF1545,Other,Male,31,Manchester,Yes,10,40,50,1,50,3
141713,2024-01-12,BF1543,Clothing,Female,31,Pittsburgh,No,100,0,100,3,300,4
186262,2024-04-21,BF1548,Clothing,Female,30,Liverpool,Yes,65,40,105,1,105,5
180520,2024-04-01,BF1548,Clothing,Male,35,Detroit,No,65,0,65,1,65,5
163432,2024-03-22,BF1548,Clothing,Male,22,Toronto,Yes,65,25,90,1,90,5
154896,2024-01-16,BF1543,Clothing,Male,20,Sydney,Yes,100,100,200,5,1000,2
185867,2024-04-18,BF1548,Clothing,Female,32,Glasgow,Yes,65,40,105,1,105,1
154385,2024-08-19,BF1547,Ornaments,Male,34,Austin,No,32,0,32,1,32,5
171242,2024-09-28,BF1555,Other,Female,25,San Francisco,No,23,0,23,2,46,4
179708,2023-12-06,BF1546,Clothing,Male,20,Portland,No,118,0,118,1,118,4
157956,2024-03-15,BF1551,Ornaments,Female,29,Memphis,No,15,0,15,2,30,4
189866,2024-01-23,BF1543,Clothing,Female,28,San Antonio,No,100,0,100,2,200,1
123060,2024-06-24,BF1554,Ornaments,Female,31,Las Vegas,No,20,0,20,1,20,5
182161,2024-04-03,BF1544,Other,Male,31,Cardiff,Yes,9,40,49,2,98,4
151591,2024-09-01,BF1552,Ornaments,Male,26,Miami,No,45,0,45,1,45,4
152870,2024-05-02,BF1550,Clothing,Male,26,New York,No,97,0,97,3,291,3
148391,2024-02-05,BF1543,Clothing,Female,32,Dublin,Yes,100,40,140,3,420,4
137238,2023-12-05,BF1544,Other,Male,24,Pittsburgh,No,9,0,9,1,9,5
180265,2024-04-28,BF1546,Clothing,Male,23,Paris,Yes,118,50,168,1,168,5
187858,2024-06-13,BF1548,Clothing,Male,33,Pittsburgh,No,65,0,65,2,130,4
187614,2024-10-04,BF1550,Clothing,Female,32,New Jersey,No,97,0,97,4,388,3
163602,2024-05-20,BF1543,Clothing,Male,33,New York,No,100,0,100,1,100,5
147058,2024-02-17,BF1543,Clothing,Male,28,Detroit,No,100,0,100,5,500,2
162307,2024-10-03,BF1548,Clothing,Male,20,London,Yes,65,40,105,2,210,4
153095,2024-02-25,BF1547,Ornaments,Female,23,Las Vegas,No,32,0,32,1,32,4
156266,2024-01-25,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,3
122240,2024-04-10,BF1548,Clothing,Male,29,New York,No,65,0,65,1,65,5
190344,2024-07-11,BF1551,Ornaments,Female,18,Dublin,Yes,15,40,55,1,55,5
120685,2024-06-19,BF1544,Other,Female,34,Memphis,No,9,0,9,3,27,2
154591,2024-09-08,BF1553,Ornaments,Male,19,Sydney,Yes,50,100,150,1,150,1
143088,2024-02-12,BF1543,Clothing,Male,26,Sacramento,No,100,0,100,1,100,3
168594,2023-11-20,BF1549,Clothing,Male,35,Liverpool,Yes,130,40,170,1,170,4
120545,2024-09-15,BF1545,Other,Male,34,Detroit,No,10,0,10,1,10,4
165704,2023-12-31,BF1545,Other,Male,21,Mumbai,Yes,10,70,80,1,80,4
146329,2024-02-07,BF1551,Ornaments,Male,20,Las Vegas,No,15,0,15,1,15,4
157491,2024-05-25,BF1544,Other,Male,24,Pittsburgh,No,9,0,9,2,18,5
123360,2024-01-27,BF1543,Clothing,Male,35,Paris,Yes,100,50,150,2,300,2
156768,2024-08-21,BF1550,Clothing,Male,35,Detroit,No,97,0,97,3,291,5
150127,2024-07-01,BF1552,Ornaments,Female,23,Cardiff,Yes,45,40,85,1,85,1
151772,2024-01-12,BF1549,Clothing,Female,33,Toronto,Yes,130,25,155,3,465,2
172777,2023-11-17,BF1551,Ornaments,Male,31,San Francisco,No,15,0,15,1,15,5
167556,2024-10-10,BF1554,Ornaments,Male,28,San Antonio,No,20,0,20,1,20,5
133978,2024-10-22,BF1543,Clothing,Female,33,Sydney,Yes,100,100,200,1,200,5
166932,2023-12-15,BF1543,Clothing,Male,33,New Jersey,No,100,0,100,2,200,1
150529,2024-02-07,BF1547,Ornaments,Female,20,New Jersey,No,32,0,32,1,32,4
162914,2024-04-23,BF1552,Ornaments,Male,24,Memphis,No,45,0,45,1,45,5
122701,2024-03-12,BF1547,Ornaments,Male,20,Memphis,No,32,0,32,1,32,4
198375,2023-12-04,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,3,195,4
184018,2024-01-04,BF1551,Ornaments,Male,31,Memphis,No,15,0,15,1,15,4
123649,2023-12-05,BF1547,Ornaments,Female,30,New York,No,32,0,32,3,96,1
135970,2024-10-17,BF1548,Clothing,Female,29,New York,No,65,0,65,3,195,3
172497,2024-02-11,BF1550,Clothing,Male,18,Cleveland,No,97,0,97,2,194,5
182723,2024-09-10,BF1543,Clothing,Male,18,Manchester,Yes,100,40,140,1,140,2
160282,2023-12-13,BF1551,Ornaments,Male,28,Portland,No,15,0,15,1,15,3
152638,2024-08-09,BF1548,Clothing,Male,18,San Antonio,No,65,0,65,4,260,4
184674,2024-01-08,BF1552,Ornaments,Male,28,New York,No,45,0,45,1,45,4
165477,2024-04-28,BF1544,Other,Male,29,Detroit,No,9,0,9,1,9,1
143818,2024-06-18,BF1552,Ornaments,Female,27,New Jersey,No,45,0,45,1,45,4
145174,2024-03-13,BF1545,Other,Male,26,Manchester,Yes,10,40,50,1,50,4
165139,2024-10-05,BF1548,Clothing,Male,22,Miami,No,65,0,65,2,130,2
145076,2024-02-07,BF1545,Other,Female,34,Memphis,No,10,0,10,1,10,4
155839,2024-07-20,BF1543,Clothing,Male,30,Glasgow,Yes,100,40,140,1,140,4
124694,2024-05-17,BF1550,Clothing,Male,26,San Antonio,No,97,0,97,4,388,5
165162,2023-12-09,BF1549,Clothing,Female,30,Montreal,Yes,130,25,155,1,155,4
124977,2024-06-16,BF1548,Clothing,Female,24,Austin,No,65,0,65,1,65,3
155075,2024-05-11,BF1545,Other,Male,18,Pittsburgh,No,10,0,10,2,20,4
177399,2023-12-25,BF1544,Other,Female,21,Sacramento,No,9,0,9,1,9,3
122797,2024-03-28,BF1554,Ornaments,Male,33,Austin,No,20,0,20,3,60,5
159870,2024-10-02,BF1548,Clothing,Male,18,Austin,No,65,0,65,2,130,5
142446,2023-12-30,BF1548,Clothing,Male,26,Cleveland,No,65,0,65,2,130,3
124956,2024-05-11,BF1551,Ornaments,Female,26,Manchester,Yes,15,40,55,1,55,4
182150,2024-08-23,BF1550,Clothing,Male,35,Pittsburgh,No,97,0,97,1,97,4
186193,2024-09-25,BF1552,Ornaments,Male,27,Memphis,No,45,0,45,1,45,2
132979,2024-07-04,BF1551,Ornaments,Male,22,Memphis,No,15,0,15,1,15,1
124791,2023-12-04,BF1545,Other,Male,32,Portland,No,10,0,10,3,30,5
140781,2024-10-24,BF1548,Clothing,Male,25,San Antonio,No,65,0,65,1,65,3
169586,2023-11-12,BF1550,Clothing,Male,23,San Francisco,No,97,0,97,3,291,4
140748,2023-12-12,BF1554,Ornaments,Male,22,Memphis,No,20,0,20,4,80,1
136539,2024-06-10,BF1546,Clothing,Female,34,Sacramento,No,118,0,118,1,118,4
198369,2024-05-23,BF1545,Other,Male,20,San Francisco,No,10,0,10,1,10,5
123258,2024-01-25,BF1547,Ornaments,Male,23,Paris,Yes,32,50,82,1,82,5
162807,2023-12-11,BF1547,Ornaments,Female,35,Pittsburgh,No,32,0,32,2,64,4
174447,2024-10-18,BF1551,Ornaments,Male,20,New Jersey,No,15,0,15,1,15,4
179841,2024-08-03,BF1548,Clothing,Male,25,Manchester,Yes,65,40,105,5,525,3
160651,2024-07-28,BF1543,Clothing,Female,21,Las Vegas,No,100,0,100,2,200,1
198711,2024-11-01,BF1548,Clothing,Male,28,Memphis,No,65,0,65,3,195,3
198683,2024-08-08,BF1554,Ornaments,Female,23,Austin,No,20,0,20,1,20,4
166486,2024-01-12,BF1548,Clothing,Female,20,Cleveland,No,65,0,65,1,65,2
176633,2024-10-23,BF1555,Other,Male,30,Portland,No,23,0,23,3,69,4
165784,2024-01-14,BF1552,Ornaments,Male,23,San Antonio,No,45,0,45,1,45,3
134266,2024-04-10,BF1552,Ornaments,Male,23,Mumbai,Yes,45,70,115,3,345,2
199060,2024-08-31,BF1550,Clothing,Male,27,Las Vegas,No,97,0,97,2,194,4
160829,2024-10-03,BF1543,Clothing,Male,23,Austin,No,100,0,100,3,300,4
123449,2024-05-07,BF1548,Clothing,Female,24,Cardiff,Yes,65,40,105,1,105,5
199009,2024-07-26,BF1546,Clothing,Male,29,London,Yes,118,40,158,1,158,4
138946,2024-03-07,BF1548,Clothing,Female,31,Austin,No,65,0,65,2,130,4
191901,2024-05-06,BF1550,Clothing,Male,18,Miami,No,97,0,97,1,97,1
172884,2024-04-17,BF1552,Ornaments,Male,27,Memphis,No,45,0,45,1,45,1
121658,2024-02-11,BF1549,Clothing,Male,20,Portland,No,130,0,130,2,260,4
130544,2023-12-12,BF1550,Clothing,Male,26,Las Vegas,No,97,0,97,1,97,4
168914,2024-09-01,BF1548,Clothing,Female,25,Sacramento,No,65,0,65,1,65,3
160492,2024-09-20,BF1546,Clothing,Male,31,Miami,No,118,0,118,2,236,4
160787,2024-09-24,BF1550,Clothing,Male,25,Memphis,No,97,0,97,4,388,5
182526,2024-08-11,BF1548,Clothing,Male,22,Miami,No,65,0,65,1,65,2
148299,2024-07-01,BF1552,Ornaments,Male,19,Memphis,No,45,0,45,1,45,5
161329,2024-06-23,BF1545,Other,Male,30,San Antonio,No,10,0,10,1,10,4
187123,2024-03-26,BF1544,Other,Female,27,New Jersey,No,9,0,9,1,9,4
179244,2024-09-05,BF1550,Clothing,Female,20,Sacramento,No,97,0,97,4,388,5
128786,2024-01-09,BF1555,Other,Male,29,Memphis,No,23,0,23,2,46,1
191383,2024-05-26,BF1547,Ornaments,Male,25,Las Vegas,No,32,0,32,1,32,5
164908,2024-03-03,BF1548,Clothing,Male,31,Montreal,Yes,65,25,90,2,180,1
199675,2024-03-02,BF1544,Other,Female,28,Pittsburgh,No,9,0,9,1,9,4
132904,2024-09-14,BF1555,Other,Male,19,New Jersey,No,23,0,23,1,23,4
156523,2024-11-03,BF1543,Clothing,Male,32,New Delhi,Yes,100,70,170,2,340,3
176894,2024-07-19,BF1553,Ornaments,Male,35,New York,No,50,0,50,1,50,4
146372,2024-03-26,BF1543,Clothing,Male,30,Portland,No,100,0,100,1,100,4
156448,2024-07-03,BF1551,Ornaments,Female,34,Austin,No,15,0,15,1,15,4
131717,2024-01-08,BF1544,Other,Male,27,Austin,No,9,0,9,2,18,4
150436,2024-04-29,BF1545,Other,Male,23,Las Vegas,No,10,0,10,1,10,5
196704,2024-04-30,BF1547,Ornaments,Male,29,Sydney,Yes,32,100,132,1,132,3
158655,2024-04-11,BF1543,Clothing,Male,19,Sacramento,No,100,0,100,1,100,5
167225,2024-01-29,BF1551,Ornaments,Female,30,Glasgow,Yes,15,40,55,1,55,3
170263,2024-08-01,BF1552,Ornaments,Male,20,Cardiff,Yes,45,40,85,5,425,1
164604,2024-02-06,BF1554,Ornaments,Male,27,Memphis,No,20,0,20,4,80,5
199711,2024-08-20,BF1554,Ornaments,Female,28,San Francisco,No,20,0,20,2,40,2
191676,2023-12-06,BF1544,Other,Male,23,Liverpool,Yes,9,40,49,2,98,1
152816,2024-01-22,BF1554,Ornaments,Male,24,Portland,No,20,0,20,1,20,1
186040,2023-11-14,BF1551,Ornaments,Male,18,New York,No,15,0,15,2,30,1
125540,2024-05-12,BF1551,Ornaments,Female,28,New Jersey,No,15,0,15,1,15,5
161598,2024-08-04,BF1548,Clothing,Female,18,New York,No,65,0,65,2,130,1
178944,2024-07-08,BF1550,Clothing,Female,26,Montreal,Yes,97,25,122,1,122,1
163403,2024-06-20,BF1543,Clothing,Female,23,San Francisco,No,100,0,100,3,300,3
180543,2024-02-10,BF1554,Ornaments,Female,25,San Antonio,No,20,0,20,1,20,3
159578,2024-03-08,BF1555,Other,Male,21,Memphis,No,23,0,23,2,46,5
170868,2023-11-12,BF1548,Clothing,Male,32,New Jersey,No,65,0,65,2,130,2
161165,2024-01-21,BF1548,Clothing,Male,34,Las Vegas,No,65,0,65,1,65,5
132802,2024-01-13,BF1546,Clothing,Female,26,Memphis,No,118,0,118,2,236,1
144803,2024-09-17,BF1551,Ornaments,Male,34,Glasgow,Yes,15,40,55,1,55,4
189443,2023-12-26,BF1546,Clothing,Male,23,New Jersey,No,118,0,118,1,118,3
142582,2024-01-17,BF1550,Clothing,Male,23,Portland,No,97,0,97,1,97,4
132858,2024-06-25,BF1551,Ornaments,Male,23,San Francisco,No,15,0,15,4,60,2
176480,2024-10-20,BF1547,Ornaments,Male,34,San Francisco,No,32,0,32,1,32,1
127211,2024-06-21,BF1550,Clothing,Male,23,San Antonio,No,97,0,97,3,291,3
186467,2024-10-25,BF1551,Ornaments,Female,26,San Francisco,No,15,0,15,4,60,5
125686,2024-03-14,BF1548,Clothing,Male,23,Sacramento,No,65,0,65,2,130,4
142340,2024-08-14,BF1554,Ornaments,Male,31,Dublin,Yes,20,40,60,1,60,3
156606,2024-05-07,BF1544,Other,Female,21,London,Yes,9,40,49,1,49,4
153985,2024-10-27,BF1553,Ornaments,Male,24,Detroit,No,50,0,50,1,50,1
134922,2024-08-24,BF1544,Other,Female,34,Portland,No,9,0,9,1,9,3
161922,2024-01-03,BF1554,Ornaments,Male,21,New York,No,20,0,20,4,80,1
181275,2023-12-05,BF1550,Clothing,Female,32,Toronto,Yes,97,25,122,2,244,5
138782,2024-06-12,BF1549,Clothing,Male,29,Miami,No,130,0,130,3,390,1
189790,2024-05-24,BF1548,Clothing,Male,32,Portland,No,65,0,65,1,65,3
169238,2024-07-07,BF1548,Clothing,Male,32,Pittsburgh,No,65,0,65,1,65,2
159074,2024-08-04,BF1547,Ornaments,Male,29,Miami,No,32,0,32,1,32,5
185233,2024-06-13,BF1547,Ornaments,Female,20,Cleveland,No,32,0,32,1,32,3
161035,2024-08-12,BF1547,Ornaments,Female,32,Mumbai,Yes,32,70,102,1,102,1
194792,2024-05-06,BF1544,Other,Female,32,Detroit,No,9,0,9,1,9,4
199636,2024-07-03,BF1554,Ornaments,Male,23,Portland,No,20,0,20,4,80,3
194283,2024-05-28,BF1554,Ornaments,Male,26,New York,No,20,0,20,2,40,2
197118,2024-07-28,BF1550,Clothing,Female,34,San Francisco,No,97,0,97,1,97,5
153159,2024-03-07,BF1551,Ornaments,Male,29,Pittsburgh,No,15,0,15,3,45,5
160901,2024-06-17,BF1547,Ornaments,Female,22,Mumbai,Yes,32,70,102,1,102,4
126439,2024-09-16,BF1548,Clothing,Female,31,Montreal,Yes,65,25,90,1,90,4
142376,2024-11-04,BF1544,Other,Male,18,Sacramento,No,9,0,9,1,9,4
154346,2024-06-25,BF1544,Other,Male,32,New Jersey,No,9,0,9,3,27,4
173303,2024-01-22,BF1543,Clothing,Female,25,San Francisco,No,100,0,100,1,100,4
190359,2023-11-25,BF1549,Clothing,Male,31,San Francisco,No,130,0,130,1,130,4
172879,2024-09-01,BF1548,Clothing,Female,19,Las Vegas,No,65,0,65,1,65,5
146240,2024-03-11,BF1545,Other,Male,18,New York,No,10,0,10,1,10,5
199791,2024-03-28,BF1551,Ornaments,Male,21,Pittsburgh,No,15,0,15,2,30,5
199361,2024-05-27,BF1550,Clothing,Female,30,Detroit,No,97,0,97,4,388,5
156394,2024-06-02,BF1550,Clothing,Male,18,San Francisco,No,97,0,97,1,97,1
131231,2024-10-30,BF1552,Ornaments,Female,27,New York,No,45,0,45,1,45,5
166368,2024-10-23,BF1554,Ornaments,Male,28,New Jersey,No,20,0,20,1,20,1
170445,2024-10-24,BF1554,Ornaments,Male,33,San Francisco,No,20,0,20,1,20,4
130848,2024-04-19,BF1547,Ornaments,Female,24,Miami,No,32,0,32,1,32,4
132488,2024-04-13,BF1554,Ornaments,Male,28,Toronto,Yes,20,25,45,2,90,4
132854,2024-06-30,BF1546,Clothing,Female,28,Miami,No,118,0,118,1,118,2
146553,2024-02-24,BF1548,Clothing,Male,26,Detroit,No,65,0,65,1,65,5
164746,2024-03-26,BF1548,Clothing,Female,24,Cleveland,No,65,0,65,3,195,5
192423,2024-03-25,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,5
160953,2024-02-08,BF1548,Clothing,Male,35,Liverpool,Yes,65,40,105,1,105,2
137871,2024-03-22,BF1552,Ornaments,Male,25,Miami,No,45,0,45,4,180,5
124702,2024-01-05,BF1551,Ornaments,Female,30,Portland,No,15,0,15,2,30,2
170702,2024-01-16,BF1543,Clothing,Male,29,Miami,No,100,0,100,4,400,5
150300,2024-10-12,BF1543,Clothing,Male,27,Detroit,No,100,0,100,1,100,3
196341,2024-03-04,BF1554,Ornaments,Male,30,Cleveland,No,20,0,20,1,20,2
159906,2024-04-14,BF1544,Other,Male,21,Paris,Yes,9,50,59,1,59,3
131464,2024-01-10,BF1547,Ornaments,Female,28,Portland,No,32,0,32,4,128,4
149896,2024-09-24,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,2,194,5
186603,2024-09-14,BF1546,Clothing,Female,26,Memphis,No,118,0,118,1,118,5
166185,2023-12-09,BF1545,Other,Male,23,Cardiff,Yes,10,40,50,1,50,5
127460,2024-01-25,BF1551,Ornaments,Male,30,Pittsburgh,No,15,0,15,2,30,4
157344,2024-02-11,BF1545,Other,Female,26,San Antonio,No,10,0,10,1,10,2
186248,2023-12-12,BF1544,Other,Male,18,San Antonio,No,9,0,9,1,9,3
136965,2024-10-10,BF1548,Clothing,Male,19,Pittsburgh,No,65,0,65,5,325,5
172587,2024-10-27,BF1547,Ornaments,Male,31,Dublin,Yes,32,40,72,1,72,5
160606,2024-09-20,BF1552,Ornaments,Male,19,San Francisco,No,45,0,45,3,135,1
132076,2024-06-21,BF1543,Clothing,Male,27,New Jersey,No,100,0,100,1,100,3
149509,2023-11-19,BF1548,Clothing,Male,30,Cardiff,Yes,65,40,105,1,105,1
179120,2024-08-18,BF1551,Ornaments,Female,27,Las Vegas,No,15,0,15,1,15,5
148643,2024-07-26,BF1548,Clothing,Male,24,Glasgow,Yes,65,40,105,1,105,2
196452,2024-06-27,BF1551,Ornaments,Female,22,New Delhi,Yes,15,70,85,1,85,4
153501,2023-11-28,BF1550,Clothing,Male,20,Portland,No,97,0,97,1,97,5
199778,2024-11-03,BF1544,Other,Male,32,London,Yes,9,40,49,1,49,4
142442,2024-04-28,BF1550,Clothing,Female,20,Mumbai,Yes,97,70,167,2,334,5
134987,2024-02-17,BF1545,Other,Male,18,Toronto,Yes,10,25,35,5,175,4
190935,2024-10-09,BF1550,Clothing,Male,25,Sydney,Yes,97,100,197,1,197,3
175367,2024-04-02,BF1548,Clothing,Female,23,Portland,No,65,0,65,1,65,4
128927,2024-05-19,BF1546,Clothing,Male,32,Miami,No,118,0,118,4,472,4
187156,2024-01-25,BF1549,Clothing,Male,31,Memphis,No,130,0,130,1,130,4
150054,2024-03-13,BF1549,Clothing,Female,20,Cleveland,No,130,0,130,1,130,4
189411,2024-04-04,BF1548,Clothing,Female,21,Cleveland,No,65,0,65,1,65,2
189332,2024-09-27,BF1545,Other,Male,23,Austin,No,10,0,10,1,10,2
156157,2023-11-27,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,1,65,5
193191,2024-05-18,BF1545,Other,Male,35,Memphis,No,10,0,10,1,10,3
130130,2024-05-16,BF1549,Clothing,Female,26,Cleveland,No,130,0,130,1,130,5
187551,2024-05-10,BF1553,Ornaments,Male,19,Cleveland,No,50,0,50,1,50,5
187626,2024-01-03,BF1548,Clothing,Male,32,Toronto,Yes,65,25,90,1,90,4
156507,2024-04-22,BF1551,Ornaments,Male,30,Pittsburgh,No,15,0,15,2,30,1
191315,2024-07-14,BF1550,Clothing,Male,34,Portland,No,97,0,97,2,194,4
167914,2024-08-20,BF1543,Clothing,Male,23,Memphis,No,100,0,100,2,200,4
152455,2024-08-16,BF1546,Clothing,Female,19,Memphis,No,118,0,118,1,118,3
121800,2024-05-16,BF1552,Ornaments,Male,25,Miami,No,45,0,45,4,180,3
138469,2024-07-19,BF1547,Ornaments,Male,26,Las Vegas,No,32,0,32,2,64,5
190411,2024-11-01,BF1548,Clothing,Male,22,San Francisco,No,65,0,65,2,130,4
165138,2024-08-13,BF1545,Other,Male,33,New Delhi,Yes,10,70,80,1,80,4
120948,2024-08-05,BF1544,Other,Male,23,New Delhi,Yes,9,70,79,1,79,5
198268,2024-09-25,BF1549,Clothing,Male,22,San Antonio,No,130,0,130,1,130,5
127257,2024-05-14,BF1550,Clothing,Female,31,San Antonio,No,97,0,97,1,97,3
194936,2024-09-06,BF1552,Ornaments,Female,29,Cleveland,No,45,0,45,1,45,2
192546,2024-11-04,BF1544,Other,Female,32,Toronto,Yes,9,25,34,1,34,4
157818,2024-01-10,BF1550,Clothing,Female,27,Sacramento,No,97,0,97,2,194,5
158821,2024-05-08,BF1545,Other,Male,31,San Francisco,No,10,0,10,1,10,4
154055,2024-09-14,BF1551,Ornaments,Male,34,Sydney,Yes,15,100,115,2,230,4
178746,2024-02-14,BF1548,Clothing,Female,29,Austin,No,65,0,65,1,65,4
189239,2023-12-29,BF1554,Ornaments,Male,33,Detroit,No,20,0,20,2,40,4
154131,2024-02-15,BF1554,Ornaments,Female,24,Cleveland,No,20,0,20,3,60,4
197483,2023-12-16,BF1548,Clothing,Male,34,New York,No,65,0,65,3,195,5
134097,2024-04-25,BF1552,Ornaments,Female,24,Portland,No,45,0,45,2,90,4
144378,2024-10-28,BF1551,Ornaments,Female,20,New Jersey,No,15,0,15,1,15,3
182346,2024-02-29,BF1544,Other,Male,27,New Delhi,Yes,9,70,79,2,158,2
169664,2024-01-12,BF1545,Other,Male,33,Austin,No,10,0,10,1,10,4
140392,2024-09-20,BF1546,Clothing,Male,25,Sacramento,No,118,0,118,4,472,5
166524,2023-12-25,BF1548,Clothing,Male,28,Cardiff,Yes,65,40,105,4,420,5
145216,2024-05-04,BF1548,Clothing,Male,30,Portland,No,65,0,65,1,65,4
149891,2023-12-05,BF1543,Clothing,Male,34,Miami,No,100,0,100,2,200,2
150728,2024-09-10,BF1547,Ornaments,Female,22,London,Yes,32,40,72,4,288,4
141142,2024-01-29,BF1543,Clothing,Male,23,Cleveland,No,100,0,100,1,100,5
138630,2024-04-08,BF1549,Clothing,Female,31,Portland,No,130,0,130,1,130,3
180396,2024-07-10,BF1543,Clothing,Male,27,Las Vegas,No,100,0,100,1,100,4
143165,2024-06-10,BF1554,Ornaments,Male,35,San Francisco,No,20,0,20,1,20,1
182836,2023-12-30,BF1545,Other,Male,25,Memphis,No,10,0,10,1,10,4
134078,2024-09-28,BF1551,Ornaments,Female,35,Liverpool,Yes,15,40,55,4,220,5
157919,2023-11-16,BF1548,Clothing,Male,24,Glasgow,Yes,65,40,105,4,420,5
168053,2023-12-13,BF1548,Clothing,Female,20,Las Vegas,No,65,0,65,1,65,4
166585,2024-06-08,BF1544,Other,Female,19,Portland,No,9,0,9,1,9,1
139589,2024-06-20,BF1553,Ornaments,Male,32,New Jersey,No,50,0,50,1,50,4
140740,2023-12-26,BF1545,Other,Male,35,Cleveland,No,10,0,10,1,10,5
155464,2023-12-03,BF1551,Ornaments,Female,25,Las Vegas,No,15,0,15,3,45,5
178866,2024-01-25,BF1551,Ornaments,Male,18,Cardiff,Yes,15,40,55,1,55,4
156196,2024-07-25,BF1545,Other,Female,18,London,Yes,10,40,50,1,50,1
132001,2024-02-09,BF1554,Ornaments,Male,24,Mumbai,Yes,20,70,90,1,90,5
198736,2023-12-26,BF1548,Clothing,Male,33,Mumbai,Yes,65,70,135,1,135,5
186609,2024-01-13,BF1546,Clothing,Male,28,Cleveland,No,118,0,118,2,236,5
189939,2024-01-31,BF1548,Clothing,Male,28,Cleveland,No,65,0,65,1,65,4
168640,2023-11-22,BF1543,Clothing,Male,21,New Jersey,No,100,0,100,1,100,3
121824,2024-09-22,BF1546,Clothing,Female,32,Portland,No,118,0,118,1,118,3
129507,2024-04-20,BF1543,Clothing,Female,33,Portland,No,100,0,100,1,100,5
128321,2023-12-10,BF1553,Ornaments,Male,19,Pittsburgh,No,50,0,50,1,50,5
166801,2024-08-07,BF1551,Ornaments,Male,30,San Francisco,No,15,0,15,1,15,1
171128,2024-02-01,BF1551,Ornaments,Male,24,Miami,No,15,0,15,2,30,3
141447,2024-04-01,BF1548,Clothing,Male,33,Cleveland,No,65,0,65,2,130,5
190476,2024-01-13,BF1548,Clothing,Male,26,New Jersey,No,65,0,65,1,65,2
148127,2024-10-24,BF1550,Clothing,Female,34,Manchester,Yes,97,40,137,2,274,4
122551,2023-12-22,BF1548,Clothing,Female,19,Detroit,No,65,0,65,1,65,1
187293,2024-06-26,BF1552,Ornaments,Male,21,Glasgow,Yes,45,40,85,1,85,3
153710,2024-08-23,BF1543,Clothing,Male,31,San Francisco,No,100,0,100,3,300,2
